Domain,Project,Task,Details,Start,End,TimeZone,Duration,Decimal Duration,Project-Extra-1,Project-Extra-2,Task-Extra-1,Task-Extra-2
work,administrative,paperwork,,2019-08-05 09:20,2019-08-05 09:52,UTC+2:00,0:32,0.5333333333333333,,,,
work,administrative,mail,,2019-08-05 09:52,2019-08-05 10:14,UTC+2:00,0:22,0.36666666666666664,,,,
work,industry,projectA,,2019-08-05 10:14,2019-08-05 10:54,UTC+2:00,0:40,0.6666666666666666,,,,
work,public,paperwork,,2019-08-05 10:54,2019-08-05 12:18,UTC+2:00,1:24,1.4,,,,
other,break,lunch,,2019-08-05 12:18,2019-08-05 13:00,UTC+2:00,0:42,0.7,,,,
work,administrative,meeting,,2019-08-05 13:00,2019-08-05 14:44,UTC+2:00,1:44,1.7333333333333334,,,,
work,public,paperwork,,2019-08-05 14:44,2019-08-05 17:16,UTC+2:00,2:32,2.533333333333333,,,,
work,administrative,mail,,2019-08-06 08:37,2019-08-06 09:00,UTC+2:00,0:23,0.38333333333333336,,,,
work,research,machine learning,,2019-08-06 09:00,2019-08-06 11:10,UTC+2:00,2:10,2.1666666666666665,,,,
work,industry,projectA,,2019-08-06 11:10,2019-08-06 12:11,UTC+2:00,1:01,1.0166666666666666,,,,
other,break,lunch,,2019-08-06 12:11,2019-08-06 13:10,UTC+2:00,0:59,0.9833333333333333,,,,
work,industry,projectA,,2019-08-06 13:10,2019-08-06 14:34,UTC+2:00,1:24,1.4,,,,
work,research,machine learning,,2019-08-06 14:34,2019-08-06 18:10,UTC+2:00,3:36,3.6,,,,
work,research,machine learning,,2019-08-06 19:10,2019-08-06 19:26,UTC+2:00,0:16,0.26666666666666666,,,,
work,research,machine learning,,2019-08-07 10:15,2019-08-07 12:23,UTC+2:00,2:08,2.1333333333333333,,,,
other,break,lunch,,2019-08-07 12:23,2019-08-07 13:18,UTC+2:00,0:55,0.9166666666666666,,,,
work,research,machine learning,,2019-08-07 13:18,2019-08-07 14:12,UTC+2:00,0:54,0.9,,,,
work,industry,projectA,,2019-08-07 14:12,2019-08-07 14:50,UTC+2:00,0:38,0.6333333333333333,,,,
work,research,vision,,2019-08-07 14:50,2019-08-07 18:57,UTC+2:00,4:07,4.116666666666666,,,,
work,administrative,mail,,2019-08-08 08:44,2019-08-08 08:52,UTC+2:00,0:08,0.13333333333333333,,,,
work,research,machine learning,,2019-08-08 08:52,2019-08-08 12:17,UTC+2:00,3:25,3.4166666666666665,,,,
other,break,lunch,,2019-08-08 12:17,2019-08-08 13:09,UTC+2:00,0:52,0.8666666666666667,,,,
work,research,machine learning,,2019-08-08 13:09,2019-08-08 14:01,UTC+2:00,0:52,0.8666666666666667,,,,
work,research,student,,2019-08-08 14:01,2019-08-08 15:08,UTC+2:00,1:07,1.1166666666666667,,,,
work,administrative,meeting,,2019-08-08 15:08,2019-08-08 16:39,UTC+2:00,1:31,1.5166666666666666,,,,
work,research,student,,2019-08-08 16:39,2019-08-08 18:00,UTC+2:00,1:21,1.35,,,,
work,industry,demonstration,,2019-08-09 09:20,2019-08-09 10:22,UTC+2:00,1:02,1.0333333333333334,,,,
work,administrative,mail,,2019-08-09 10:22,2019-08-09 10:26,UTC+2:00,0:04,0.06666666666666667,,,,
work,research,machine learning,,2019-08-09 10:26,2019-08-09 12:05,UTC+2:00,1:39,1.65,,,,
work,research,student,,2019-08-09 12:05,2019-08-09 12:21,UTC+2:00,0:16,0.26666666666666666,,,,
other,break,lunch,,2019-08-09 12:21,2019-08-09 13:00,UTC+2:00,0:39,0.65,,,,
work,industry,demonstration,,2019-08-09 13:00,2019-08-09 13:47,UTC+2:00,0:47,0.7833333333333333,,,,
work,research,machine learning,,2019-08-09 13:47,2019-08-09 15:00,UTC+2:00,1:13,1.2166666666666666,,,,
work,administrative,meeting,,2019-08-09 15:00,2019-08-09 15:23,UTC+2:00,0:23,0.38333333333333336,,,,
work,administrative,mail,,2019-08-12 09:15,2019-08-12 10:27,UTC+2:00,1:12,1.2,,,,
work,industry,projectA,,2019-08-12 10:27,2019-08-12 12:19,UTC+2:00,1:52,1.8666666666666667,,,,
other,break,lunch,,2019-08-12 12:19,2019-08-12 13:00,UTC+2:00,0:41,0.6833333333333333,,,,
work,administrative,meeting,,2019-08-12 13:00,2019-08-12 13:45,UTC+2:00,0:45,0.75,,,,
work,industry,projectA,,2019-08-12 13:45,2019-08-12 16:15,UTC+2:00,2:30,2.5,,,,
work,research,student,,2019-08-12 16:15,2019-08-12 16:50,UTC+2:00,0:35,0.5833333333333334,,,,
work,industry,projectA,,2019-08-12 16:50,2019-08-12 17:26,UTC+2:00,0:36,0.6,,,,
work,research,vision,,2019-08-12 17:26,2019-08-12 18:27,UTC+2:00,1:01,1.0166666666666666,,,,
work,research,thesis,,2019-08-12 20:24,2019-08-12 21:03,UTC+2:00,0:39,0.65,,,,
work,administrative,mail,,2019-08-13 09:01,2019-08-13 09:02,UTC+2:00,0:01,0.016666666666666666,,,,
work,research,machine learning,,2019-08-13 09:02,2019-08-13 12:23,UTC+2:00,3:21,3.35,,,,
other,break,lunch,,2019-08-13 12:23,2019-08-13 12:55,UTC+2:00,0:32,0.5333333333333333,,,,
work,research,vision,,2019-08-13 12:55,2019-08-13 13:54,UTC+2:00,0:59,0.9833333333333333,,,,
work,research,machine learning,,2019-08-13 13:54,2019-08-13 15:00,UTC+2:00,1:06,1.1,,,,
work,industry,training,,2019-08-13 15:00,2019-08-13 15:31,UTC+2:00,0:31,0.5166666666666667,,,,
work,research,machine learning,,2019-08-13 15:31,2019-08-13 16:36,UTC+2:00,1:05,1.0833333333333333,,,,
work,research,vision,,2019-08-14 11:30,2019-08-14 11:45,UTC+2:00,0:15,0.25,,,,
work,research,vision,,2019-08-15 11:00,2019-08-15 11:21,UTC+2:00,0:21,0.35,,,,
work,research,thesis,,2019-08-15 14:45,2019-08-15 18:00,UTC+2:00,3:15,3.25,,,,
work,research,thesis,,2019-08-15 19:40,2019-08-15 20:27,UTC+2:00,0:47,0.7833333333333333,,,,
work,administrative,mail,,2019-08-16 08:58,2019-08-16 09:16,UTC+2:00,0:18,0.3,,,,
work,research,machine learning,,2019-08-16 09:16,2019-08-16 12:11,UTC+2:00,2:55,2.9166666666666665,,,,
other,break,lunch,,2019-08-16 12:11,2019-08-16 13:26,UTC+2:00,1:15,1.25,,,,
work,research,machine learning,,2019-08-16 13:26,2019-08-16 14:13,UTC+2:00,0:47,0.7833333333333333,,,,
work,public,meeting,,2019-08-16 14:13,2019-08-16 15:40,UTC+2:00,1:27,1.45,,,,
work,research,machine learning,,2019-08-16 15:40,2019-08-16 17:00,UTC+2:00,1:20,1.3333333333333333,,,,
work,administrative,paperwork,,2019-08-16 17:00,2019-08-16 17:25,UTC+2:00,0:25,0.4166666666666667,,,,
work,research,thesis,,2019-08-18 19:39,2019-08-18 20:37,UTC+2:00,0:58,0.9666666666666667,,,,
work,administrative,mail,,2019-08-19 08:58,2019-08-19 09:53,UTC+2:00,0:55,0.9166666666666666,,,,
work,research,student,,2019-08-19 09:53,2019-08-19 11:05,UTC+2:00,1:12,1.2,,,,
work,research,machine learning,,2019-08-19 11:05,2019-08-19 12:29,UTC+2:00,1:24,1.4,,,,
other,break,lunch,,2019-08-19 12:29,2019-08-19 13:00,UTC+2:00,0:31,0.5166666666666667,,,,
work,administrative,meeting,,2019-08-19 13:00,2019-08-19 14:26,UTC+2:00,1:26,1.4333333333333333,,,,
work,research,machine learning,,2019-08-19 14:26,2019-08-19 14:33,UTC+2:00,0:07,0.11666666666666667,,,,
work,administrative,meeting,,2019-08-19 14:33,2019-08-19 15:00,UTC+2:00,0:27,0.45,,,,
work,research,machine learning,,2019-08-19 15:00,2019-08-19 18:00,UTC+2:00,3:00,3.0,,,,
work,administrative,paperwork,,2019-08-19 18:00,2019-08-19 18:17,UTC+2:00,0:17,0.2833333333333333,,,,
work,research,thesis,,2019-08-19 19:30,2019-08-19 20:41,UTC+2:00,1:11,1.1833333333333333,,,,
work,administrative,eventA,,2019-08-20 09:00,2019-08-20 18:00,UTC+2:00,9:00,9.0,,,,
work,public,meeting,,2019-08-21 09:55,2019-08-21 11:30,UTC+2:00,1:35,1.5833333333333333,,,,
work,administrative,mail,,2019-08-21 11:30,2019-08-21 12:28,UTC+2:00,0:58,0.9666666666666667,,,,
other,break,lunch,,2019-08-21 12:28,2019-08-21 12:58,UTC+2:00,0:30,0.5,,,,
work,research,writing,,2019-08-21 12:58,2019-08-21 13:45,UTC+2:00,0:47,0.7833333333333333,,,,
work,administrative,paperwork,,2019-08-21 13:45,2019-08-21 14:00,UTC+2:00,0:15,0.25,,,,
work,research,machine learning,,2019-08-21 14:00,2019-08-21 17:30,UTC+2:00,3:30,3.5,,,,
work,research,teaching,,2019-08-22 09:00,2019-08-22 12:20,UTC+2:00,3:20,3.3333333333333335,,,,
other,break,lunch,,2019-08-22 12:20,2019-08-22 13:00,UTC+2:00,0:40,0.6666666666666666,,,,
work,industry,projectB,,2019-08-22 13:00,2019-08-22 13:20,UTC+2:00,0:20,0.3333333333333333,,,,
work,research,machine learning,,2019-08-22 13:20,2019-08-22 15:40,UTC+2:00,2:20,2.3333333333333335,,,,
work,administrative,mail,,2019-08-23 09:14,2019-08-23 09:16,UTC+2:00,0:02,0.03333333333333333,,,,
work,research,thesis,,2019-08-23 09:16,2019-08-23 14:55,UTC+2:00,5:39,5.65,,,,
work,research,thesis,,2019-08-27 09:15,2019-08-27 11:42,UTC+2:00,2:27,2.45,,,,
other,break,lunch,,2019-08-27 12:10,2019-08-27 13:21,UTC+2:00,1:11,1.1833333333333333,,,,
work,research,thesis,,2019-08-27 13:21,2019-08-27 13:48,UTC+2:00,0:27,0.45,,,,
work,research,thesis,,2019-08-27 13:52,2019-08-27 17:16,UTC+2:00,3:24,3.4,,,,
work,research,thesis,,2019-08-27 17:54,2019-08-27 18:49,UTC+2:00,0:55,0.9166666666666666,,,,
work,administrative,mail,,2019-08-28 09:00,2019-08-28 09:07,UTC+2:00,0:07,0.11666666666666667,,,,
work,research,thesis,,2019-08-28 09:07,2019-08-28 12:04,UTC+2:00,2:57,2.95,,,,
other,break,lunch,,2019-08-28 12:04,2019-08-28 13:15,UTC+2:00,1:11,1.1833333333333333,,,,
other,break,coffee,,2019-08-28 13:15,2019-08-28 13:50,UTC+2:00,0:35,0.5833333333333334,,,,
work,research,thesis,,2019-08-28 13:50,2019-08-28 16:13,UTC+2:00,2:23,2.3833333333333333,,,,
work,research,thesis,,2019-08-28 16:45,2019-08-28 17:46,UTC+2:00,1:01,1.0166666666666666,,,,
work,research,thesis,,2019-08-28 17:56,2019-08-28 19:31,UTC+2:00,1:35,1.5833333333333333,,,,
work,research,thesis,,2019-08-29 10:00,2019-08-29 12:34,UTC+2:00,2:34,2.566666666666667,,,,
other,break,lunch,,2019-08-29 12:34,2019-08-29 13:20,UTC+2:00,0:46,0.7666666666666667,,,,
other,break,coffee,,2019-08-29 13:20,2019-08-29 13:51,UTC+2:00,0:31,0.5166666666666667,,,,
work,research,thesis,,2019-08-29 13:51,2019-08-29 15:31,UTC+2:00,1:40,1.6666666666666667,,,,
other,break,coffee,,2019-08-29 15:31,2019-08-29 15:41,UTC+2:00,0:10,0.16666666666666666,,,,
work,research,thesis,,2019-08-29 15:41,2019-08-29 19:34,UTC+2:00,3:53,3.8833333333333333,,,,
work,administrative,mail,,2019-08-30 09:29,2019-08-30 09:49,UTC+2:00,0:20,0.3333333333333333,,,,
work,research,thesis,,2019-08-30 09:49,2019-08-30 12:19,UTC+2:00,2:30,2.5,,,,
other,break,lunch,,2019-08-30 12:19,2019-08-30 13:20,UTC+2:00,1:01,1.0166666666666666,,,,
other,break,coffee,,2019-08-30 13:20,2019-08-30 13:58,UTC+2:00,0:38,0.6333333333333333,,,,
work,research,thesis,,2019-08-30 13:58,2019-08-30 16:30,UTC+2:00,2:32,2.533333333333333,,,,
work,administrative,mail,,2019-09-02 10:00,2019-09-02 10:09,UTC+2:00,0:09,0.15,,,,
work,research,thesis,,2019-09-02 10:09,2019-09-02 12:46,UTC+2:00,2:37,2.6166666666666667,,,,
other,break,lunch,,2019-09-02 12:46,2019-09-02 13:33,UTC+2:00,0:47,0.7833333333333333,,,,
work,research,thesis,,2019-09-02 13:33,2019-09-02 17:30,UTC+2:00,3:57,3.95,,,,
work,research,machine learning,,2019-09-02 19:50,2019-09-02 20:22,UTC+2:00,0:32,0.5333333333333333,,,,
work,research,thesis,,2019-09-02 21:20,2019-09-02 21:53,UTC+2:00,0:33,0.55,,,,
work,research,thesis,,2019-09-03 09:06,2019-09-03 10:11,UTC+2:00,1:05,1.0833333333333333,,,,
other,break,coffee,,2019-09-03 10:11,2019-09-03 10:28,UTC+2:00,0:17,0.2833333333333333,,,,
work,research,thesis,,2019-09-03 10:28,2019-09-03 10:55,UTC+2:00,0:27,0.45,,,,
work,administrative,mail,,2019-09-03 10:55,2019-09-03 11:14,UTC+2:00,0:19,0.31666666666666665,,,,
work,research,thesis,,2019-09-03 11:14,2019-09-03 12:00,UTC+2:00,0:46,0.7666666666666667,,,,
other,break,lunch,,2019-09-03 12:00,2019-09-03 13:41,UTC+2:00,1:41,1.6833333333333333,,,,
work,administrative,mail,,2019-09-03 13:41,2019-09-03 13:48,UTC+2:00,0:07,0.11666666666666667,,,,
work,research,thesis,,2019-09-03 13:48,2019-09-03 15:10,UTC+2:00,1:22,1.3666666666666667,,,,
work,research,machine learning,,2019-09-03 15:10,2019-09-03 15:35,UTC+2:00,0:25,0.4166666666666667,,,,
other,break,coffee,,2019-09-03 15:35,2019-09-03 15:44,UTC+2:00,0:09,0.15,,,,
work,research,thesis,,2019-09-03 15:44,2019-09-03 16:44,UTC+2:00,1:00,1.0,,,,
work,public,meeting,,2019-09-03 17:30,2019-09-03 17:49,UTC+2:00,0:19,0.31666666666666665,,,,
work,research,writing,,2019-09-04 08:05,2019-09-04 11:53,UTC+2:00,3:48,3.8,,,,
other,break,lunch,,2019-09-04 11:53,2019-09-04 13:10,UTC+2:00,1:17,1.2833333333333334,,,,
work,research,meeting,,2019-09-04 13:10,2019-09-04 13:45,UTC+2:00,0:35,0.5833333333333334,,,,
work,research,writing,,2019-09-04 14:12,2019-09-04 14:56,UTC+2:00,0:44,0.7333333333333333,,,,
other,break,coffee,,2019-09-04 14:56,2019-09-04 15:07,UTC+2:00,0:11,0.18333333333333332,,,,
work,research,thesis,,2019-09-04 15:07,2019-09-04 16:10,UTC+2:00,1:03,1.05,,,,
work,research,thesis,,2019-09-04 16:55,2019-09-04 18:20,UTC+2:00,1:25,1.4166666666666667,,,,
work,research,thesis,,2019-09-04 19:40,2019-09-04 20:51,UTC+2:00,1:11,1.1833333333333333,,,,
work,research,thesis,,2019-09-05 08:00,2019-09-05 10:48,UTC+2:00,2:48,2.8,,,,
work,administrative,mail,,2019-09-05 10:48,2019-09-05 10:50,UTC+2:00,0:02,0.03333333333333333,,,,
work,research,writing,,2019-09-05 10:50,2019-09-05 12:19,UTC+2:00,1:29,1.4833333333333334,,,,
other,break,lunch,,2019-09-05 12:19,2019-09-05 13:20,UTC+2:00,1:01,1.0166666666666666,,,,
work,research,machine learning,,2019-09-05 13:20,2019-09-05 15:10,UTC+2:00,1:50,1.8333333333333333,,,,
work,research,writing,,2019-09-05 15:10,2019-09-05 18:02,UTC+2:00,2:52,2.8666666666666667,,,,
work,research,thesis,,2019-09-05 18:02,2019-09-05 19:31,UTC+2:00,1:29,1.4833333333333334,,,,
work,research,thesis,,2019-09-06 09:11,2019-09-06 11:47,UTC+2:00,2:36,2.6,,,,
other,break,lunch,,2019-09-06 11:47,2019-09-06 13:10,UTC+2:00,1:23,1.3833333333333333,,,,
work,research,thesis,,2019-09-06 13:10,2019-09-06 16:54,UTC+2:00,3:44,3.7333333333333334,,,,
work,research,writing,,2019-09-07 10:00,2019-09-07 11:50,UTC+2:00,1:50,1.8333333333333333,,,,
work,research,thesis,,2019-09-07 11:50,2019-09-07 12:27,UTC+2:00,0:37,0.6166666666666667,,,,
work,research,thesis,,2019-09-08 18:01,2019-09-08 18:57,UTC+2:00,0:56,0.9333333333333333,,,,
work,administrative,paperwork,,2019-09-09 10:09,2019-09-09 10:45,UTC+2:00,0:36,0.6,,,,
work,research,machine learning,,2019-09-09 10:45,2019-09-09 12:24,UTC+2:00,1:39,1.65,,,,
other,break,lunch,,2019-09-09 12:24,2019-09-09 12:58,UTC+2:00,0:34,0.5666666666666667,,,,
work,administrative,meeting,,2019-09-09 12:58,2019-09-09 14:25,UTC+2:00,1:27,1.45,,,,
work,research,thesis,,2019-09-09 14:25,2019-09-09 14:55,UTC+2:00,0:30,0.5,,,,
work,administrative,meeting,,2019-09-09 14:55,2019-09-09 15:08,UTC+2:00,0:13,0.21666666666666667,,,,
work,research,thesis,,2019-09-09 15:08,2019-09-09 16:15,UTC+2:00,1:07,1.1166666666666667,,,,
work,research,presentation,,2019-09-09 16:15,2019-09-09 20:01,UTC+2:00,3:46,3.7666666666666666,,,,
work,research,thesis,,2019-09-10 09:12,2019-09-10 09:51,UTC+2:00,0:39,0.65,,,,
other,break,coffee,,2019-09-10 09:51,2019-09-10 10:25,UTC+2:00,0:34,0.5666666666666667,,,,
work,research,thesis,,2019-09-10 10:25,2019-09-10 12:25,UTC+2:00,2:00,2.0,,,,
other,break,lunch,,2019-09-10 12:25,2019-09-10 13:07,UTC+2:00,0:42,0.7,,,,
work,research,thesis,,2019-09-10 13:07,2019-09-10 13:50,UTC+2:00,0:43,0.7166666666666667,,,,
other,break,coffee,,2019-09-10 13:50,2019-09-10 13:59,UTC+2:00,0:09,0.15,,,,
work,research,machine learning,,2019-09-10 13:59,2019-09-10 15:19,UTC+2:00,1:20,1.3333333333333333,,,,
work,research,writing,,2019-09-10 15:19,2019-09-10 15:33,UTC+2:00,0:14,0.23333333333333334,,,,
work,research,thesis,,2019-09-10 15:33,2019-09-10 16:45,UTC+2:00,1:12,1.2,,,,
work,research,machine learning,,2019-09-11 08:35,2019-09-11 11:23,UTC+2:00,2:48,2.8,,,,
work,research,writing,,2019-09-11 11:23,2019-09-11 12:23,UTC+2:00,1:00,1.0,,,,
other,break,lunch,,2019-09-11 12:23,2019-09-11 13:59,UTC+2:00,1:36,1.6,,,,
work,research,thesis,,2019-09-11 13:59,2019-09-11 18:16,UTC+2:00,4:17,4.283333333333333,,,,
work,research,machine learning,,2019-09-12 09:30,2019-09-12 09:40,UTC+2:00,0:10,0.16666666666666666,,,,
work,research,presentation,,2019-09-12 09:40,2019-09-12 11:40,UTC+2:00,2:00,2.0,,,,
work,administrative,travel,,2019-09-12 11:40,2019-09-12 15:00,UTC+2:00,3:20,3.3333333333333335,,,,
work,research,writing,,2019-09-13 09:45,2019-09-13 16:36,UTC+2:00,6:51,6.85,,,,
work,research,presentation,,2019-09-13 16:36,2019-09-13 17:36,UTC+2:00,1:00,1.0,,,,
work,administrative,travel,,2019-09-14 10:00,2019-09-14 12:49,UTC+2:00,2:49,2.816666666666667,,,,
work,research,writing,,2019-09-15 09:10,2019-09-15 11:15,UTC+2:00,2:05,2.0833333333333335,,,,
work,research,writing,,2019-09-15 20:07,2019-09-15 20:44,UTC+2:00,0:37,0.6166666666666667,,,,
work,research,thesis,,2019-09-15 20:44,2019-09-15 21:14,UTC+2:00,0:30,0.5,,,,
work,research,thesis,,2019-09-16 08:40,2019-09-16 10:43,UTC+2:00,2:03,2.05,,,,
work,administrative,paperwork,,2019-09-16 11:30,2019-09-16 12:22,UTC+2:00,0:52,0.8666666666666667,,,,
other,break,lunch,,2019-09-16 12:22,2019-09-16 12:56,UTC+2:00,0:34,0.5666666666666667,,,,
work,administrative,meeting,,2019-09-16 12:56,2019-09-16 14:21,UTC+2:00,1:25,1.4166666666666667,,,,
work,research,thesis,,2019-09-16 15:00,2019-09-16 19:55,UTC+2:00,4:55,4.916666666666667,,,,
work,administrative,travel,,2019-09-17 08:05,2019-09-17 09:54,UTC+2:00,1:49,1.8166666666666667,,,,
work,industry,projectB,,2019-09-17 09:54,2019-09-17 11:37,UTC+2:00,1:43,1.7166666666666666,,,,
other,break,lunch,,2019-09-17 11:37,2019-09-17 12:15,UTC+2:00,0:38,0.6333333333333333,,,,
work,industry,projectB,,2019-09-17 12:15,2019-09-17 18:39,UTC+2:00,6:24,6.4,,,,
work,administrative,travel,,2019-09-17 18:39,2019-09-17 20:33,UTC+2:00,1:54,1.9,,,,
work,administrative,travel,,2019-09-18 08:05,2019-09-18 09:50,UTC+2:00,1:45,1.75,,,,
work,industry,projectB,,2019-09-18 09:50,2019-09-18 12:20,UTC+2:00,2:30,2.5,,,,
other,break,lunch,,2019-09-18 12:20,2019-09-18 12:58,UTC+2:00,0:38,0.6333333333333333,,,,
work,industry,projectB,,2019-09-18 12:58,2019-09-18 19:48,UTC+2:00,6:50,6.833333333333333,,,,
work,administrative,travel,,2019-09-18 19:48,2019-09-18 22:05,UTC+2:00,2:17,2.283333333333333,,,,
work,research,thesis,,2019-09-19 09:15,2019-09-19 12:29,UTC+2:00,3:14,3.2333333333333334,,,,
other,break,lunch,,2019-09-19 12:29,2019-09-19 13:30,UTC+2:00,1:01,1.0166666666666666,,,,
work,administrative,mail,,2019-09-20 09:17,2019-09-20 09:37,UTC+2:00,0:20,0.3333333333333333,,,,
work,research,thesis,,2019-09-20 09:37,2019-09-20 12:45,UTC+2:00,3:08,3.1333333333333333,,,,
other,break,lunch,,2019-09-20 12:45,2019-09-20 13:35,UTC+2:00,0:50,0.8333333333333334,,,,
work,research,thesis,,2019-09-20 13:35,2019-09-20 16:57,UTC+2:00,3:22,3.3666666666666667,,,,
work,administrative,travel,,2019-09-23 08:05,2019-09-23 10:04,UTC+2:00,1:59,1.9833333333333334,,,,
work,industry,projectB,,2019-09-23 10:04,2019-09-23 11:45,UTC+2:00,1:41,1.6833333333333333,,,,
other,break,lunch,,2019-09-23 11:45,2019-09-23 13:20,UTC+2:00,1:35,1.5833333333333333,,,,
work,industry,projectB,,2019-09-23 13:20,2019-09-23 18:00,UTC+2:00,4:40,4.666666666666667,,,,
work,administrative,travel,,2019-09-23 18:00,2019-09-23 20:30,UTC+2:00,2:30,2.5,,,,
work,administrative,mail,,2019-09-24 09:41,2019-09-24 10:41,UTC+2:00,1:00,1.0,,,,
work,industry,projectA,,2019-09-24 10:41,2019-09-24 11:29,UTC+2:00,0:48,0.8,,,,
work,research,writing,,2019-09-24 11:29,2019-09-24 12:18,UTC+2:00,0:49,0.8166666666666667,,,,
other,break,lunch,,2019-09-24 12:18,2019-09-24 13:13,UTC+2:00,0:55,0.9166666666666666,,,,
work,research,writing,,2019-09-24 13:13,2019-09-24 14:41,UTC+2:00,1:28,1.4666666666666666,,,,
work,research,machine learning,,2019-09-24 14:41,2019-09-24 16:23,UTC+2:00,1:42,1.7,,,,
work,research,meeting,,2019-09-24 16:23,2019-09-24 17:00,UTC+2:00,0:37,0.6166666666666667,,,,
work,research,vision,,2019-09-24 17:00,2019-09-24 18:10,UTC+2:00,1:10,1.1666666666666667,,,,
work,research,vision,,2019-09-25 09:48,2019-09-25 10:48,UTC+2:00,1:00,1.0,,,,
work,administrative,mail,,2019-09-25 10:48,2019-09-25 11:08,UTC+2:00,0:20,0.3333333333333333,,,,
work,research,vision,,2019-09-25 11:08,2019-09-25 12:24,UTC+2:00,1:16,1.2666666666666666,,,,
other,break,lunch,,2019-09-25 12:24,2019-09-25 13:04,UTC+2:00,0:40,0.6666666666666666,,,,
work,administrative,paperwork,,2019-09-25 13:04,2019-09-25 13:40,UTC+2:00,0:36,0.6,,,,
work,research,vision,,2019-09-25 13:40,2019-09-25 15:35,UTC+2:00,1:55,1.9166666666666667,,,,
work,research,student,,2019-09-25 15:35,2019-09-25 15:58,UTC+2:00,0:23,0.38333333333333336,,,,
work,research,meeting,,2019-09-25 15:58,2019-09-25 16:47,UTC+2:00,0:49,0.8166666666666667,,,,
work,research,thesis,,2019-09-25 17:40,2019-09-25 19:05,UTC+2:00,1:25,1.4166666666666667,,,,
work,industry,projectB,,2019-09-26 09:30,2019-09-26 09:56,UTC+2:00,0:26,0.43333333333333335,,,,
work,administrative,mail,,2019-09-26 09:56,2019-09-26 10:20,UTC+2:00,0:24,0.4,,,,
work,research,thesis,,2019-09-26 10:20,2019-09-26 11:14,UTC+2:00,0:54,0.9,,,,
work,research,machine learning,,2019-09-26 11:14,2019-09-26 12:27,UTC+2:00,1:13,1.2166666666666666,,,,
other,break,lunch,,2019-09-26 12:27,2019-09-26 13:05,UTC+2:00,0:38,0.6333333333333333,,,,
work,research,thesis,,2019-09-26 13:05,2019-09-26 14:00,UTC+2:00,0:55,0.9166666666666666,,,,
work,research,meeting,,2019-09-26 14:00,2019-09-26 14:11,UTC+2:00,0:11,0.18333333333333332,,,,
work,industry,projectB,,2019-09-26 14:11,2019-09-26 14:30,UTC+2:00,0:19,0.31666666666666665,,,,
work,research,meeting,,2019-09-26 14:30,2019-09-26 16:35,UTC+2:00,2:05,2.0833333333333335,,,,
work,research,student,,2019-09-26 16:35,2019-09-26 17:32,UTC+2:00,0:57,0.95,,,,
work,research,machine learning,,2019-09-26 17:33,2019-09-26 18:15,UTC+2:00,0:42,0.7,,,,
work,administrative,mail,,2019-09-27 09:05,2019-09-27 09:30,UTC+2:00,0:25,0.4166666666666667,,,,
work,administrative,meeting,,2019-09-27 09:30,2019-09-27 11:01,UTC+2:00,1:31,1.5166666666666666,,,,
work,research,machine learning,,2019-09-27 11:01,2019-09-27 12:27,UTC+2:00,1:26,1.4333333333333333,,,,
other,break,lunch,,2019-09-27 12:27,2019-09-27 13:00,UTC+2:00,0:33,0.55,,,,
work,research,vision,,2019-09-27 13:00,2019-09-27 14:15,UTC+2:00,1:15,1.25,,,,
work,administrative,meeting,,2019-09-27 14:15,2019-09-27 16:00,UTC+2:00,1:45,1.75,,,,
work,research,vision,,2019-09-27 16:00,2019-09-27 19:31,UTC+2:00,3:31,3.5166666666666666,,,,
work,research,thesis,,2019-09-28 11:45,2019-09-28 13:40,UTC+2:00,1:55,1.9166666666666667,,,,
work,administrative,paperwork,,2019-09-30 10:04,2019-09-30 10:10,UTC+2:00,0:06,0.1,,,,
work,administrative,mail,,2019-09-30 10:10,2019-09-30 11:34,UTC+2:00,1:24,1.4,,,,
work,research,reading,,2019-09-30 11:34,2019-09-30 12:30,UTC+2:00,0:56,0.9333333333333333,,,,
other,break,lunch,,2019-09-30 12:30,2019-09-30 13:00,UTC+2:00,0:30,0.5,,,,
work,industry,demonstration,,2019-09-30 13:00,2019-09-30 18:51,UTC+2:00,5:51,5.85,,,,
work,industry,demonstration,,2019-09-30 19:20,2019-09-30 20:49,UTC+2:00,1:29,1.4833333333333334,,,,
work,research,writing,,2019-09-30 20:49,2019-09-30 21:40,UTC+2:00,0:51,0.85,,,,
work,administrative,travel,,2019-10-01 07:30,2019-10-01 10:10,UTC+2:00,2:40,2.6666666666666665,,,,
work,administrative,eventB,,2019-10-01 10:10,2019-10-01 18:12,UTC+2:00,8:02,8.033333333333333,,,,
work,administrative,eventB,,2019-10-02 09:00,2019-10-02 15:30,UTC+2:00,6:30,6.5,,,,
work,administrative,travel,,2019-10-02 15:30,2019-10-02 17:10,UTC+2:00,1:40,1.6666666666666667,,,,
work,research,student,,2019-10-02 17:10,2019-10-02 17:53,UTC+2:00,0:43,0.7166666666666667,,,,
work,research,writing,,2019-10-03 11:31,2019-10-03 11:36,UTC+2:00,0:05,0.08333333333333333,,,,
work,research,reading,,2019-10-03 11:36,2019-10-03 13:12,UTC+2:00,1:36,1.6,,,,
other,break,lunch,,2019-10-03 13:12,2019-10-03 14:41,UTC+2:00,1:29,1.4833333333333334,,,,
